CommentId,Comment,PublishedTimeText,PublishedTime,AuthorName,AuthorChannelId,AuthorIsVerified,AuthorIsCreator,AuthorAvatarUrl,AuthorChannelUrl,Likes,Replies,Type
UgwYJHKcD10GpevvPWJ4AaABAg,"Banyak bunglon ya hahaha. Sewaktu pesta korupsi, warnanya berubah jadi koruptor. Setelah menjadi kasus, warnanya berubah jadi evaluator:face-blue-smiling:","4 days ago",2026-06-18T11:55:16.133Z,@FreddyTeng,UCoPsKeJP3Fz_6P9X_ggVyQA,0,0,https://yt3.ggpht.com/ytc/AIdro_mYdFc_mbwaWHFKb6AtmSRtccMkj2Zir2WvN85VN9OWbLzX=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCoPsKeJP3Fz_6P9X_ggVyQA,24,0,comment
UgwfmWJwOp3br1Xo70R4AaABAg,"Bang Media Wahyudi Askar - MBG Watch ini keren pol. Harusnya yang diundang beliau ini di mana2. Paling bagus menjelaskan tentang kekacauan MBG.

Tambahan sedikit. Dengan duit sebesar ini, pemerintah sangat bisa menawarkan beasiswa jalur guru buat lulusan2 SMA yg berprestasi, dan juga menawarkan ikatan dinas dengan gaji besar sehingga bermunculan guru2 bagus. Vietnam sekarang ini gaji gurunya 19 juta dan otw dinaikkan ke 32 juta, padahal pendapatan per kapitanya masih unggul kita dikit. Hasilnya sudah keliatan sekarang, Vietnam bisa mencuri banyak limpahan industri dari RRC, sedangkan Indonesia malah berbondong2 deindustrialisasi, pabrik2 internasional pada tutup.","3 days ago (edited)",2026-06-19T11:55:16.133Z,@donnyfauzan,UCW3qVaCGb0opPX-2hXeCCpA,0,0,https://yt3.ggpht.com/ytc/AIdro_n_LSShMxKeb8vKBLkzoEHgw2KEFMvI25V8g3cqlSCA6_0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCW3qVaCGb0opPX-2hXeCCpA,3,0,comment
UgxD59mEb5lTclIa_m94AaABAg,"anak tidak menolak mbg karena mereka nggak tau kebobrokan di dalam pengelolaan mbg","4 days ago",2026-06-18T11:55:16.133Z,@Nadiaanade,UCZT5mlRcLVLcxorofczUNjQ,0,0,https://yt3.ggpht.com/ytc/AIdro_mkLO97kTQBhD1y6_12_RwCBlZbvm0lFWC1fm-6j2EAW9Vj9t7ftMX_By3gz5Ppz7-oIQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZT5mlRcLVLcxorofczUNjQ,74,3,comment
Ugwf-BGohmLhKBqdmcR4AaABAg,"Kenapa keras ga mau dihentikan
Karena dana program bagi2 rente akan hilang. Dan orang2 yang udah punya sppg akan rugi besar.
Jelas prabowo lebih memihak kroninya
Daripada rakyat. 
Pidatonya omon omon","4 days ago",2026-06-18T11:55:16.133Z,@ahmadmarhayadi8104,UCqqsD0RH8WfTj5v6TJ2DgmQ,0,0,https://yt3.ggpht.com/ytc/AIdro_mQLn68LgDoVty_qoazlQQYCl4UOMXPSIPkxPIYEidxejE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCqqsD0RH8WfTj5v6TJ2DgmQ,58,3,comment
UgwcEnMc6sqDvFc8tVN4AaABAg,"Gambang sekali kalau ingin membenahi MBG, kenapa masukan pak Media yg di jalankan pemerintah yg sangat masuk akal dan sgt efisien anggarannya yg byk memangkas anggaran yg sgt besar, sy yakin mahasiswa tidak akan Demo, Rakyatpun, akan menerima, Serahkan saja kepada Pihak kantin"" Sekolah, tampa menggaji karyawan yg jutaan orang.","4 days ago",2026-06-18T11:55:16.133Z,@NurSandyChannel,UC5vknMqre6yfOERiKZIDdpA,0,0,https://yt3.ggpht.com/uINlICEuhPTX6lBP9rnprnVIA2sQS1agg7BGv5eKsQobymrG-zZatSCCJ69vRyHIyXUE9vHZWQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5vknMqre6yfOERiKZIDdpA,10,0,comment
Ugy9F5Q1KypD4BCnxux4AaABAg,"Stop MBG!! 
Sahkan Perampasan aset koruptor dan hukum mati koruptor","3 days ago",2026-06-19T11:55:16.133Z,@amanipadot6858,UCphaChnafkNldiwB1Dx3nvA,0,0,https://yt3.ggpht.com/ytc/AIdro_kpYxrlXd_8v_-ooSrBul2fB4knWLoa6CxmOmdAzR_WoXM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCphaChnafkNldiwB1Dx3nvA,12,0,comment
UgyNmZ8l08AnSKbWoO94AaABAg,"jangan kasi longgar king Media Wahyudi Askar - MBG Watch 🔝💯🔥🙌🏼","2 days ago",2026-06-20T11:55:16.133Z,@agustinansafitri8899,UC-l8pvmSfUOVPdCMx9NgeaQ,0,0,https://yt3.ggpht.com/ytc/AIdro_kUlZ4gOEWzEM6NGKOojz7LHRFFtS3Wo6G72QNOxW6RkNo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-l8pvmSfUOVPdCMx9NgeaQ,32,0,comment
UgzqUMX-M3ql3mkiwbR4AaABAg,"Sosok seperti Pak Media yang seharusnya mengisi jabatan” penting di negri ini, berbicara dengan data dan to the point apa yang dibutuhkan masyarakat Indonesia.
Miris.","2 days ago (edited)",2026-06-20T11:55:16.133Z,@dimas_rif7891,UCEUYzQInuGJwMZVMG_khzIw,0,0,https://yt3.ggpht.com/ytc/AIdro_llyfIFP8AJT3fJ27wh5gxhJ1FDM3xrJnkhMK_q9evqRvTo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCEUYzQInuGJwMZVMG_khzIw,3,0,comment
Ugyt8VpWkqm8ez1Rss54AaABAg,"Saya anggap perbincangan dari anggota DPR tidak mewakili rakyat, tapi cenderung memihak kepada pemerintah saja. Dari pernyataan Pak Andre Rosiade jelas membuktikan bahwa rakyat tidak penting. Hierarki tertinggi lebih utama daripada rakyat. Kasihan Indonesia punya DPR tapi tidak berfungsi untuk rakyat. Dan saya, setuju seperti bapak dari Media bahwa sepantasnya MBG dikelola oleh sekolah karena mereka yang paling membutuhkan bukan butuh evaluasi dari atas tapi sekolah tidak perlu.","3 days ago",2026-06-19T11:55:16.133Z,@arnoldkindangen9173,UClJJCllHwyc6DgehRRULW7Q,0,0,https://yt3.ggpht.com/ytc/AIdro_k-8QUzdTdYpPB0jbP332V2vcf1sJqYM_u949EQwitjtF0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UClJJCllHwyc6DgehRRULW7Q,2,0,comment
UgxPQXIsiZG2dzdwpRV4AaABAg,"Bener ga nih yg tinggal di Sumatera Barat, pembangunan dimana2? Pengen tau gw?","4 days ago",2026-06-18T11:55:16.133Z,@RomeBent,UCuqkF4ttt-S2-m9WBixJyQw,0,0,https://yt3.ggpht.com/ytc/AIdro_lkvZL6_kz1dOZZNlAfaTAAvzD815r_d0GFkV8C9bR31YRZeGPylgyyE4sM5v8Yxu6Veg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuqkF4ttt-S2-m9WBixJyQw,16,0,comment
UgylAgSNj_Q2YAIhBeJ4AaABAg,"3 vs 1, diskusi tidak sehat","3 days ago",2026-06-19T11:55:16.571Z,@nurfuad3772,UCLPD9jZr2yp0knBCrsC45CQ,0,0,https://yt3.ggpht.com/ytc/AIdro_mc5oJJzBvOSor1ExoUy9sW26OQO6Cx1yAaM_7PZEfhA7c=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCLPD9jZr2yp0knBCrsC45CQ,42,3,comment
Ugzrywm9an6c7r042tB4AaABAg,"Anak muda berprestasi sering tdk di dengar KONOHA karena kepentingan Partai dan Penguasa bukan utk kesejahteraan rakyat","4 days ago",2026-06-18T11:55:16.571Z,@hamunigulo6035,UC3_ddL8STt_y7tdh-vb6Fng,0,0,https://yt3.ggpht.com/ytc/AIdro_k6ik9k6NPqHs0kvMwv9SpZyE9qUk9AxeJZJ9_zucX5-Srt4Jkr8so6gIcmOMBS08yveQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3_ddL8STt_y7tdh-vb6Fng,17,0,comment
UgwLoH8HCQi3FwV-ZhF4AaABAg,"Closed statemen dari bung media sangat berkelas, nice job bung. ❤❤","2 hours ago",2026-06-22T09:55:16.571Z,@lsentertainment5223,UCv0pqyb-UZoKvhcDSIEWZCg,0,0,https://yt3.ggpht.com/ytrAnDFkNH-z_le5CUOdXjJqixoFrNc04E2_PLJchitNv9p33emHu-ZRU84J11GMFHfyZrrm=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCv0pqyb-UZoKvhcDSIEWZCg,1,0,comment
UgzyjWQzdn5mQSaH9EB4AaABAg,"jawaban mas Media sangat terukur dan di back updata, hrsnya seperti ini diskusi biar rakyat tahu mana yg benar2 bermanfaat bagi rakyat. Bukan asal yg penting  bpk senang","1 day ago",2026-06-21T11:55:16.571Z,@dididriosani7345,UCegfmUQ1WEK0b_fEwadlEDA,0,0,https://yt3.ggpht.com/ytc/AIdro_nnTrQfzpAglT2YIZn2pvuXLLSYEQpH1NP6LuFDlpkajJQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCegfmUQ1WEK0b_fEwadlEDA,0,0,comment
Ugy6-GQvUm4DB3hE0ht4AaABAg,"Saya dukung MBG Watch👍.dana di salurkan ke sekolah biar sekolah yg mengelola.
Kalo tdk hentikan total sj MBG 👌","36 minutes ago",2026-06-22T11:19:16.571Z,@bukanpenyembahmanusia03,UCNOjJOYyzX2f94LCScOVt1Q,0,0,https://yt3.ggpht.com/ytc/AIdro_mw9W1zbROEgqfldgUkMYbiqP28uReVzp1Jn9i1MO7VzfLhMA7aQmPVp_I588_YpOg-6g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNOjJOYyzX2f94LCScOVt1Q,0,0,comment
UgwjDgEvc7zwvm_F09t4AaABAg,"Ikhlas se ikhlasnya pajak saya digunakan untuk LPDP..sehingga mencetak Mas Media² yang lain","3 days ago",2026-06-19T11:55:16.571Z,@hernaherna4992,UCfYvQmDCGX59zjGlfIXqNsg,0,0,https://yt3.ggpht.com/ytc/AIdro_kWIOctSuTn3OJc8gMwXU5zKX-8Q3x1OG24zzcfzQg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCfYvQmDCGX59zjGlfIXqNsg,1,0,comment
UgyLkiHUyT9c2bc-GIF4AaABAg,"Suka banget sama gaya penyampaian mas Media,,,kemarahan yang epik gak sekedar menuduh dan mengeluarkan unek-unek tanpa basic. Apa yang beliau sampaikan sangat sesuai dengan apa yang selama ini mengganggu nalar kita yang sehat tentang sakitnya MBG bahkan sebelum itu dilakukan!!","2 days ago",2026-06-20T11:55:16.571Z,@fadilaizzati4758,UCuLK2h50jteaNRZXhw9SE-Q,0,0,https://yt3.ggpht.com/iHjI5nuj5-ChKnazQvvrYAWryjXtE-DO6DhoxoR21VAkmfkjWEwCV4tLAoBvHLEWZSTKmz-Dww=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuLK2h50jteaNRZXhw9SE-Q,0,0,comment
Ugzbc694Q7JkJfDlv7J4AaABAg,"Moderator kebanyakan motong penjelasan Om Media. Padahal banyak point yg mau disampaikan tp malah kepotong","1 day ago",2026-06-21T11:55:16.571Z,@ibnucahyo6609,UCBGMWqonNLuOx62-hC_GKCg,0,0,https://yt3.ggpht.com/ytc/AIdro_l7oIwgjCPrUUn-U3OodvKKZpDyHmwLdEN7njDf-IPU_Yg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCBGMWqonNLuOx62-hC_GKCg,0,0,comment
UgzSVQkz69F-ZMXX7Gp4AaABAg,"Selalu saja terlambat!! Pasca MBG Tengok kopdes merah putih, gimana kelanjutannya?","3 days ago",2026-06-19T11:55:16.571Z,@antoniusarif5611,UCqk_kDtYyeWXs_jFdld1TwQ,0,0,https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCqk_kDtYyeWXs_jFdld1TwQ,0,0,comment
UgwUhjzqCgi5tUY98wp4AaABAg,"Coba diusut,orang2 yg kena kasus,siapa mereka,dari mana,hasil korupsi mengalir kemana,dsb nanti akan diketahui dimana letak kesalahannya.","2 days ago",2026-06-20T11:55:16.571Z,@bapakmuhtar1300,UC4GmvswS3YjPTSYl2cZMwdQ,0,0,https://yt3.ggpht.com/ytc/AIdro_nyeM_nwNKHdGry0DH_6OaeBgo3Xda7poitaYUvzz4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC4GmvswS3YjPTSYl2cZMwdQ,1,0,comment
UgzucSVufDM8z9P_Ycl4AaABAg,"Cerdas, tepat dan bijak menempatkan diksi, sekalipun host mencoba menganulir, namun argumen itu tetap dipatahkannya. 

CATAT: 
Kajian akademik dikalahkan pemburu rente di sistem partai Politik yang saat ini menjadi pondasi memilih calon pemimpin.

Makanya, pengusaha pemilik modal ""berperang"" membuat partai untuk bisa lolos masuk panggung politik dan akan bertransformasi menjadi penguasa.

Pengusaha ke Penguasa itulah Oligarki dan contoh rusaknya sistem bernegara saat ini adalah Negri Tercinta Indonesia.

Ibu Pertiwi menangis, konstitusi dikangkangi, jerih lelah para pahlawan disingkirkan, nafsu berkuasa dan menguasai Indonesia oleh sekelompok tujuan merampok nyata.

Bertobatlah hai bangsaku, hai para pemimpin penguasa, anak cucu sudah menunggu di pintu gerbang. 

Apakah rekonsiliasi Nasional sejarah 1928  bisa terlaksana kembali? 

Disintegrasi bangsa sudah semakin nyata, para pemangku adat daerah sudah kembali merapatkan barisan.

Ingat, dasar hukum positif adalah Hukum Adat. Jika negara dan pemerintah serampangan tidak mengakui eksistensi Hukum Adat daerah sesuai amanat 1928, niscaya disintegrasi bangsa nyata adanya.

Mari para pemangku adat setiap daerah kembali bersatu. TANAH ADAT tanah Ulayat adalah milik adat dan tidak milik negara.

NKRI adalah kesepakatan para founding father, yang jika hakikatnya dilanggar, maka bisa bubar. 

Salam Hormat.","10 hours ago",2026-06-22T01:55:16.571Z,@yustinsianipar3054,UCICPSqLYKz2FxriVqMuWV4A,0,0,https://yt3.ggpht.com/ytc/AIdro_lJB1wuIn_CEFSxxMQu304Rj46vmqoIPzOaGQovExLs7g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCICPSqLYKz2FxriVqMuWV4A,1,0,comment
UgyykW9RbjanLUbvzRJ4AaABAg,"Terlihat kan perbedaan akademisi dan politisi?","3 days ago",2026-06-19T11:55:16.571Z,@andrireza4762,UCWUyr0fVcTat_2JlhDhSChw,0,0,https://yt3.ggpht.com/ytc/AIdro_l62rsa0rQ-LuqES_-jq5yb9RAKW-uXeavyHHVgTMY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCWUyr0fVcTat_2JlhDhSChw,0,0,comment
UgzynyYuu_uiwRG17ux4AaABAg,"Data2 sprti jumlah sppg segala terkait mbg bisa di awasi rakyat secara real time gak?????","4 days ago",2026-06-18T11:55:16.571Z,@NiKetutSuryani-dj9jy,UCnJLIch0GHOMc05WpMr3Msg,0,0,https://yt3.ggpht.com/ytc/AIdro_nfsRMcdQ-VFoiGqSem9tOD6dD-rK6_7_L87-oT8m-LZ9_Zz1QPLPwPCuXy3MEW6JluRA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCnJLIch0GHOMc05WpMr3Msg,0,0,comment
UgwUsFZ09ClPTJqvbod4AaABAg,"Memperbaiki dan membendung aliran deras korupsi sambil berenang di air berombak  yang sangat amat keruh
tidak gampang bung bahkan kemungkinan besar gagal","4 hours ago",2026-06-22T07:55:16.571Z,@idrussarida8390,UCqHqMufBQA05mc5PNoxdEew,0,0,https://yt3.ggpht.com/ytc/AIdro_mVKns6ZmVGHEDqQdtpRwWTPMOof-o-CBgGAqhqET8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCqHqMufBQA05mc5PNoxdEew,0,0,comment
UgwOgPjd4a6RnpZUYDJ4AaABAg,"Baik banget data2 faktualnya dikasih dibelakang, jdi dua narsum tdi bisa yapping dlu 😂 Tapi diakhir gabisa apa apa","3 days ago",2026-06-19T11:55:16.571Z,@ottobismar1,UCeWzlyTYZR6B5L402vr1cYw,0,0,https://yt3.ggpht.com/zPKsFdFvxCCrzHHGmMm_h0Tffi5e0rDJ2LDXoBYT0dSIX0l0VRuQhrbaRVo61jM1KQOyui504g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCeWzlyTYZR6B5L402vr1cYw,4,0,comment
Ugy9Rdg-7vkZDBU49cJ4AaABAg,"Terlepas dari konten, apresiasi untuk semua pembicara yang mau mendengar ketika lawan bicara sedang menyampaikan argumen. Penonton bisa menyimak argumentasi dengan lebih terarah.","3 days ago",2026-06-19T11:55:16.571Z,@fransiskayasinthauttapaga9299,UCRJIH1UIrLY5Z85FD5pXxww,0,0,https://yt3.ggpht.com/ytc/AIdro_lMopItOuxQWMtX3iSrvsK8rAQpD3M0Wd4PGF05tKNGtKYp=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCRJIH1UIrLY5Z85FD5pXxww,0,0,comment
UgyMZxilSn2gkKTuCaV4AaABAg,"“Indonesia tidak kekurangan orang pinter dan cerdas””tpi akar permaslahannya kemunafikan!!","3 days ago",2026-06-19T11:55:16.571Z,@ditiand2237,UCvtPyGPGlSMU6w2HaiwuyHg,0,0,https://yt3.ggpht.com/hQSnBhIRCAz4IdpIcVrtfqz8X1AMbAnG9C0PnC_ShYv_QdcHJmdhWMsBDUggQG7RQQX-YgMj=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvtPyGPGlSMU6w2HaiwuyHg,1,0,comment
Ugxab-VJQmZGY30v4p94AaABAg,"Rakyat butuh kerjaan dg gaji yg layak. Bukan sekedar makanan yg terkesan rakyat dibiarkan lemah agar gampang disogok dg program instan!

Mengapa MBG dipertahankan, apakah karena penguasa MBG dari politisi, anggota dewan, polri, TNI dan ormas serta pengusaha? Dan apakah jika MBG distop akan menjadi ganjalan dalam pertarungan politik masa depan?","4 days ago",2026-06-18T11:55:16.571Z,@Ananda_Nikolas,UC28TyaVCMY5gNX9trb_sd-Q,0,0,https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC28TyaVCMY5gNX9trb_sd-Q,10,0,comment
UgyondzlwSjsK8G-w0V4AaABAg,"jadi yang butuh MBG siapa, anak sekolah atau pejabat pemerintahan nya","3 days ago",2026-06-19T11:55:16.571Z,@mukhamadafandi1924,UCU242YELgfLpPqLfrF1k_JQ,0,0,https://yt3.ggpht.com/ytc/AIdro_m8w7oAXJr3_YOVdZxEbRDde0EloSbfE_ZybPcDbhL-Pq0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCU242YELgfLpPqLfrF1k_JQ,14,0,comment
UgyymDCMVa7hUeJ90BV4AaABAg,"Tp ketua yg baru udah bilang, masa libur jg mbg akan d berikan, krn ada desakan dr pengusaha sppg","1 day ago",2026-06-21T11:55:16.571Z,@denirahman5765,UCJ7paBMZAXBj65PJT2u4TBg,0,0,https://yt3.ggpht.com/ytc/AIdro_nmS9m8xYQlg_PH31EogQIHu_MPD6Q8k4mgrZ4bT78=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCJ7paBMZAXBj65PJT2u4TBg,0,0,comment
UgwobPX1wxxO-w9xyb14AaABAg,"Yang dibutuhkan bukan penghentian program, melainkan reformasi pengelolaannya. Audit independen, transparansi anggaran, evaluasi berkala, dan penindakan tegas terhadap pihak yang terlibat pelanggaran dapat menjadi solusi agar manfaat program tetap dirasakan masyarakat tanpa mengorbankan prinsip tata kelola yang baik","3 days ago",2026-06-19T11:55:17.242Z,@PrayogaAdriansyah,UCDRBXSj7Rw6AtUzpIVoEFlg,0,0,https://yt3.ggpht.com/UdNOzkjyuxx0_8xAdt46guNz-yPP7onSzyyHCtuT297kR4jN3qwz-W7qyDrdP5DfcvIU895E8w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCDRBXSj7Rw6AtUzpIVoEFlg,2,0,comment
UgyKyxf4lA99jXKOntV4AaABAg,"Hostnya nggak greget, harusnya informasi dari Mas Media ini digali dan dipancing terus biar keluar data2nya.","13 hours ago",2026-06-21T22:55:17.242Z,@RobiSoma,UCPWsTwSL_ToY2FfeMP1nPYw,0,0,https://yt3.ggpht.com/4YCcbWfiln8h-6PPqXZkEYq4S1ZzE-_3VEBDY4Z12lmd4W7xBK2jmvOlMU7ZML3890ATAQ4n0A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPWsTwSL_ToY2FfeMP1nPYw,0,0,comment
UgzJ37T1orzuewTD8a14AaABAg,"Lanjutkan Part 2","1 day ago",2026-06-21T11:55:17.242Z,@AndroidTelevisi-y7k,UCrZItGLNO0HuWlbL2lBf52w,0,0,https://yt3.ggpht.com/Zh9xvF4Ab3m885vuooKDuZLqWWk9VXTeHv0wPhrARka563FV32MSQKlPD8qYIPuey6azYRYL=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCrZItGLNO0HuWlbL2lBf52w,1,0,comment
